date,measure,horizon,value
1999-04-01,Headline PCE,12m,1.3545580383626632
1999-05-01,Headline PCE,12m,1.2821778686790353
1999-06-01,Headline PCE,12m,1.3990259052728105
1999-07-01,Headline PCE,12m,1.4181101253344375
1999-08-01,Headline PCE,12m,1.4625639871744367
1999-09-01,Headline PCE,12m,1.885544626901381
1999-10-01,Headline PCE,12m,1.8336773233365689
1999-11-01,Headline PCE,12m,1.920646954763705
1999-12-01,Headline PCE,12m,2.0547560941400977
2000-01-01,Headline PCE,12m,2.1891369506148672
2000-02-01,Headline PCE,12m,2.5687379130580945
2000-03-01,Headline PCE,12m,2.930879964151667
2000-04-01,Headline PCE,12m,2.3509901473026895
2000-05-01,Headline PCE,12m,2.368948805080495
2000-06-01,Headline PCE,12m,2.684264750925869
2000-07-01,Headline PCE,12m,2.668814307732892
2000-08-01,Headline PCE,12m,2.475467095414974
2000-09-01,Headline PCE,12m,2.5480961785462775
2000-10-01,Headline PCE,12m,2.5148561265149194
2000-11-01,Headline PCE,12m,2.5663277956855968
2000-12-01,Headline PCE,12m,2.4847793521432404
2001-01-01,Headline PCE,12m,2.7014432367977514
2001-02-01,Headline PCE,12m,2.537197196376595
2001-03-01,Headline PCE,12m,2.1087000884293827
2001-04-01,Headline PCE,12m,2.373236751810892
2001-05-01,Headline PCE,12m,2.5576491395143286
2001-06-01,Headline PCE,12m,2.3917346855763633
2001-07-01,Headline PCE,12m,2.1017325092305805
2001-08-01,Headline PCE,12m,2.0964644142072553
2001-09-01,Headline PCE,12m,1.3130959435436296
2001-10-01,Headline PCE,12m,1.531881699460702
2001-11-01,Headline PCE,12m,1.321568153430852
2001-12-01,Headline PCE,12m,1.0620750693969505
2002-01-01,Headline PCE,12m,0.6659371163187933
2002-02-01,Headline PCE,12m,0.679565078349853
2002-03-01,Headline PCE,12m,0.9433082406235416
2002-04-01,Headline PCE,12m,1.1877053213986466
2002-05-01,Headline PCE,12m,0.9882602639782245
2002-06-01,Headline PCE,12m,0.9362006409068035
2002-07-01,Headline PCE,12m,1.1921635118487872
2002-08-01,Headline PCE,12m,1.402946319749887
2002-09-01,Headline PCE,12m,1.9328166748640685
2002-10-01,Headline PCE,12m,1.7604514385630265
2002-11-01,Headline PCE,12m,1.9299850214074654
2002-12-01,Headline PCE,12m,2.13367302257077
2003-01-01,Headline PCE,12m,2.3465153584070197
2003-02-01,Headline PCE,12m,2.6046216151830226
2003-03-01,Headline PCE,12m,2.589654580732015
2003-04-01,Headline PCE,12m,1.9886961093585676
2003-05-01,Headline PCE,12m,1.8048075660055396
2003-06-01,Headline PCE,12m,1.788127254837657
2003-07-01,Headline PCE,12m,1.8627361145654664
2003-08-01,Headline PCE,12m,2.0067151797029004
2003-09-01,Headline PCE,12m,2.141338793182146
2003-10-01,Headline PCE,12m,1.9682118170812668
2003-11-01,Headline PCE,12m,1.996176703902619
2003-12-01,Headline PCE,12m,2.122877447350291
2004-01-01,Headline PCE,12m,2.212406575044379
2004-02-01,Headline PCE,12m,2.000619147124838
2004-03-01,Headline PCE,12m,1.8964297201672586
2004-04-01,Headline PCE,12m,2.2592244145734686
2004-05-01,Headline PCE,12m,2.709537572254317
2004-06-01,Headline PCE,12m,2.890910965613247
2004-07-01,Headline PCE,12m,2.684537884239746
2004-08-01,Headline PCE,12m,2.391167919671111
2004-09-01,Headline PCE,12m,2.2739169847937557
2004-10-01,Headline PCE,12m,2.700011489410592
2004-11-01,Headline PCE,12m,2.9656262749897966
2004-12-01,Headline PCE,12m,2.7937154125055708
2005-01-01,Headline PCE,12m,2.53203056685547
2005-02-01,Headline PCE,12m,2.598732880610055
2005-03-01,Headline PCE,12m,2.747509438250484
2005-04-01,Headline PCE,12m,2.844503818718014
2005-05-01,Headline PCE,12m,2.5689663835988252
2005-06-01,Headline PCE,12m,2.3411957760769653
2005-07-01,Headline PCE,12m,2.679431825292533
2005-08-01,Headline PCE,12m,3.0408025417156592
2005-09-01,Headline PCE,12m,3.8300209727354373
2005-10-01,Headline PCE,12m,3.551362370723954
2005-11-01,Headline PCE,12m,2.938408578716656
2005-12-01,Headline PCE,12m,2.8836276778752667
2006-01-01,Headline PCE,12m,3.246937842213904
2006-02-01,Headline PCE,12m,3.0222353695212645
2006-03-01,Headline PCE,12m,2.9136712749615823
2006-04-01,Headline PCE,12m,3.102827101944805
2006-05-01,Headline PCE,12m,3.321534862643749
2006-06-01,Headline PCE,12m,3.511627906976744
2006-07-01,Headline PCE,12m,3.4273456353752785
2006-08-01,Headline PCE,12m,3.335882588586636
2006-09-01,Headline PCE,12m,2.0800269321406217
2006-10-01,Headline PCE,12m,1.67697016985775
2006-11-01,Headline PCE,12m,1.9246731063020883
2006-12-01,Headline PCE,12m,2.2867522344251823
2007-01-01,Headline PCE,12m,2.133263102449301
2007-02-01,Headline PCE,12m,2.389213246554367
2007-03-01,Headline PCE,12m,2.564898622023759
2007-04-01,Headline PCE,12m,2.3307779164438047
2007-05-01,Headline PCE,12m,2.352983013477794
2007-06-01,Headline PCE,12m,2.3176341212501006
2007-07-01,Headline PCE,12m,2.1247260128685497
2007-08-01,Headline PCE,12m,1.873715124816444
2007-09-01,Headline PCE,12m,2.534687050952855
2007-10-01,Headline PCE,12m,3.08847488843238
2007-11-01,Headline PCE,12m,3.5996270550330056
2007-12-01,Headline PCE,12m,3.471634208298058
2008-01-01,Headline PCE,12m,3.3874068170097082
2008-02-01,Headline PCE,12m,3.2729227281756534
2008-03-01,Headline PCE,12m,3.1911425710759778
2008-04-01,Headline PCE,12m,3.13951867682587
2008-05-01,Headline PCE,12m,3.282143932550441
2008-06-01,Headline PCE,12m,3.8114389395462744
2008-07-01,Headline PCE,12m,4.135655023597695
2008-08-01,Headline PCE,12m,3.9806273062730657
2008-09-01,Headline PCE,12m,3.6678383532060543
2008-10-01,Headline PCE,12m,2.6718431480336147
2008-11-01,Headline PCE,12m,0.9250293343662008
2008-12-01,Headline PCE,12m,0.12956901254774777
2009-01-01,Headline PCE,12m,-0.11110355304627673
2009-02-01,Headline PCE,12m,-0.13124844425335125
2009-03-01,Headline PCE,12m,-0.5257516782309568
2009-04-01,Headline PCE,12m,-0.5675739591662121
2009-05-01,Headline PCE,12m,-0.8892128279883504
2009-06-01,Headline PCE,12m,-1.018624689681269
2009-07-01,Headline PCE,12m,-1.4660091971854472
2009-08-01,Headline PCE,12m,-1.1001197711041022
2009-09-01,Headline PCE,12m,-1.0227486786264395
2009-10-01,Headline PCE,12m,0.013385238313023962
2009-11-01,Headline PCE,12m,1.4606120122357291
2009-12-01,Headline PCE,12m,2.089718268292118
2010-01-01,Headline PCE,12m,2.301720615608116
2010-02-01,Headline PCE,12m,2.1163301837627158
2010-03-01,Headline PCE,12m,2.3727160339801934
2010-04-01,Headline PCE,12m,2.282122430488709
2010-05-01,Headline PCE,12m,2.208469571317062
2010-06-01,Headline PCE,12m,1.5622188231059875
2010-07-01,Headline PCE,12m,1.6373900721981194
2010-08-01,Headline PCE,12m,1.4823951558645243
2010-09-01,Headline PCE,12m,1.4195512964041201
2010-10-01,Headline PCE,12m,1.3584198610352205
2010-11-01,Headline PCE,12m,1.3071968137772894
2010-12-01,Headline PCE,12m,1.477668197333748
2011-01-01,Headline PCE,12m,1.5598650927487467
2011-02-01,Headline PCE,12m,1.8450307320212023
2011-03-01,Headline PCE,12m,2.1105460830258993
2011-04-01,Headline PCE,12m,2.488096556306063
2011-05-01,Headline PCE,12m,2.766247135788502
2011-06-01,Headline PCE,12m,2.7884519551278464
2011-07-01,Headline PCE,12m,2.875699838456258
2011-08-01,Headline PCE,12m,2.9767297960266115
2011-09-01,Headline PCE,12m,3.0190303779582983
2011-10-01,Headline PCE,12m,2.693632332390705
2011-11-01,Headline PCE,12m,2.6992598449408156
2011-12-01,Headline PCE,12m,2.5266248849541872
2012-01-01,Headline PCE,12m,2.569312446745764
2012-02-01,Headline PCE,12m,2.5131540246413397
2012-03-01,Headline PCE,12m,2.2980274721697835
2012-04-01,Headline PCE,12m,1.9998487418563693
2012-05-01,Headline PCE,12m,1.5769404769598871
2012-06-01,Headline PCE,12m,1.5460196726963193
2012-07-01,Headline PCE,12m,1.4100261354958565
2012-08-01,Headline PCE,12m,1.51186746212284
2012-09-01,Headline PCE,12m,1.6779710051753494
2012-10-01,Headline PCE,12m,1.9768774978838444
2012-11-01,Headline PCE,12m,1.6991017964071764
2012-12-01,Headline PCE,12m,1.6243828413875505
2013-01-01,Headline PCE,12m,1.4708075063369241
2013-02-01,Headline PCE,12m,1.604607668111857
2013-03-01,Headline PCE,12m,1.276992915022701
2013-04-01,Headline PCE,12m,1.0412253198881505
2013-05-01,Headline PCE,12m,1.229030137218734
2013-06-01,Headline PCE,12m,1.5055063976064709
2013-07-01,Headline PCE,12m,1.5951128457492025
2013-08-01,Headline PCE,12m,1.4047883304264985
2013-09-01,Headline PCE,12m,1.141285447820195
2013-10-01,Headline PCE,12m,0.9761069199571093
2013-11-01,Headline PCE,12m,1.1954704602088029
2013-12-01,Headline PCE,12m,1.3881001955959427
2014-01-01,Headline PCE,12m,1.4054054054054133
2014-02-01,Headline PCE,12m,1.0939820528374389
2014-03-01,Headline PCE,12m,1.38970341823057
2014-04-01,Headline PCE,12m,1.6731138157687786
2014-05-01,Headline PCE,12m,1.7661662878033946
2014-06-01,Headline PCE,12m,1.6514586142380772
2014-07-01,Headline PCE,12m,1.6692416903290486
2014-08-01,Headline PCE,12m,1.5062438759980923
2014-09-01,Headline PCE,12m,1.497249312328064
2014-10-01,Headline PCE,12m,1.3329448612426242
2014-11-01,Headline PCE,12m,1.0857594081832067
2014-12-01,Headline PCE,12m,0.7322588005891362
2015-01-01,Headline PCE,12m,0.04140186722421113
2015-02-01,Headline PCE,12m,0.1707014276846719
2015-03-01,Headline PCE,12m,0.19934927438929329
2015-04-01,Headline PCE,12m,0.11032406404982709
2015-05-01,Headline PCE,12m,0.18528621573490334
2015-06-01,Headline PCE,12m,0.27042867572208973
2015-07-01,Headline PCE,12m,0.2197328295222345
2015-08-01,Headline PCE,12m,0.23927130079379744
2015-09-01,Headline PCE,12m,0.06569964994405098
2015-10-01,Headline PCE,12m,0.09549823379610967
2015-11-01,Headline PCE,12m,0.2538775426298434
2015-12-01,Headline PCE,12m,0.34596375617792496
2016-01-01,Headline PCE,12m,0.8711486332691809
2016-02-01,Headline PCE,12m,0.640330493157748
2016-03-01,Headline PCE,12m,0.6855104733630268
2016-04-01,Headline PCE,12m,0.9259068531526138
2016-05-01,Headline PCE,12m,0.8486853596638255
2016-06-01,Headline PCE,12m,0.8296074490339977
2016-07-01,Headline PCE,12m,0.7550842682239711
2016-08-01,Headline PCE,12m,0.8882104659263312
2016-09-01,Headline PCE,12m,1.2197749212634612
2016-10-01,Headline PCE,12m,1.4270032930845167
2016-11-01,Headline PCE,12m,1.3974040886628902
2016-12-01,Headline PCE,12m,1.6571581021178838
2017-01-01,Headline PCE,12m,2.0052104701731244
2017-02-01,Headline PCE,12m,2.1971368464262175
2017-03-01,Headline PCE,12m,1.9063610209576698
2017-04-01,Headline PCE,12m,1.76747318686028
2017-05-01,Headline PCE,12m,1.557772049759043
2017-06-01,Headline PCE,12m,1.4655479277905004
2017-07-01,Headline PCE,12m,1.4856317748266124
2017-08-01,Headline PCE,12m,1.5719087318108338
2017-09-01,Headline PCE,12m,1.757444307056133
2017-10-01,Headline PCE,12m,1.6820407007323013
2017-11-01,Headline PCE,12m,1.7937129048240186
2017-12-01,Headline PCE,12m,1.7664099484208329
2018-01-01,Headline PCE,12m,1.7576494957315614
2018-02-01,Headline PCE,12m,1.8376076958608545
2018-03-01,Headline PCE,12m,1.998292058070028
2018-04-01,Headline PCE,12m,2.0466282276259795
2018-05-01,Headline PCE,12m,2.2662065367869744
2018-06-01,Headline PCE,12m,2.268307840346395
2018-07-01,Headline PCE,12m,2.3386070559001215
2018-08-01,Headline PCE,12m,2.180411288951989
2018-09-01,Headline PCE,12m,2.009960159362545
2018-10-01,Headline PCE,12m,2.053098049357893
2018-11-01,Headline PCE,12m,1.9418922274646144
2018-12-01,Headline PCE,12m,1.8646908878110713
2019-01-01,Headline PCE,12m,1.4318323303589953
2019-02-01,Headline PCE,12m,1.4001735426362627
2019-03-01,Headline PCE,12m,1.5218076513927814
2019-04-01,Headline PCE,12m,1.5663384627478738
2019-05-01,Headline PCE,12m,1.4655536045359518
2019-06-01,Headline PCE,12m,1.4260651383430245
2019-07-01,Headline PCE,12m,1.4539295260287632
2019-08-01,Headline PCE,12m,1.4304164057608038
2019-09-01,Headline PCE,12m,1.2839539924622612
2019-10-01,Headline PCE,12m,1.2885618207514993
2019-11-01,Headline PCE,12m,1.3582773068303577
2019-12-01,Headline PCE,12m,1.5637627676458932
2020-01-01,Headline PCE,12m,1.7944821136310463
2020-02-01,Headline PCE,12m,1.689097203314005
2020-03-01,Headline PCE,12m,1.1662090444265472
2020-04-01,Headline PCE,12m,0.4624613003096023
2020-05-01,Headline PCE,12m,0.49016290423937736
2020-06-01,Headline PCE,12m,0.7595377063120967
2020-07-01,Headline PCE,12m,0.9225840072571545
2020-08-01,Headline PCE,12m,1.157519050834388
2020-09-01,Headline PCE,12m,1.27635371578958
2020-10-01,Headline PCE,12m,1.1874861668446979
2020-11-01,Headline PCE,12m,1.186264708144269
2020-12-01,Headline PCE,12m,1.334522131784066
2021-01-01,Headline PCE,12m,1.5857976839888988
2021-02-01,Headline PCE,12m,1.8427318715156016
2021-03-01,Headline PCE,12m,2.669006722866385
2021-04-01,Headline PCE,12m,3.6402858298503427
2021-05-01,Headline PCE,12m,4.0724634892536304
2021-06-01,Headline PCE,12m,4.306128320705871
2021-07-01,Headline PCE,12m,4.473216164011551
2021-08-01,Headline PCE,12m,4.580909697720981
2021-09-01,Headline PCE,12m,4.737428253233955
2021-10-01,Headline PCE,12m,5.336135652537788
2021-11-01,Headline PCE,12m,5.93019057933839
2021-12-01,Headline PCE,12m,6.141969176624196
2022-01-01,Headline PCE,12m,6.272433512016362
2022-02-01,Headline PCE,12m,6.545539906103293
2022-03-01,Headline PCE,12m,6.926410970164576
2022-04-01,Headline PCE,12m,6.684755338326309
2022-05-01,Headline PCE,12m,6.794545874740021
2022-06-01,Headline PCE,12m,7.243471864656126
2022-07-01,Headline PCE,12m,6.7502013619389345
2022-08-01,Headline PCE,12m,6.6396775899483895
2022-09-01,Headline PCE,12m,6.667939000672507
2022-10-01,Headline PCE,12m,6.461602354598139
2022-11-01,Headline PCE,12m,6.030493273542614
2022-12-01,Headline PCE,12m,5.520050627946982
2023-01-01,Headline PCE,12m,5.507734586232882
2023-02-01,Headline PCE,12m,5.197803844154003
2023-03-01,Headline PCE,12m,4.428273156924578
2023-04-01,Headline PCE,12m,4.476012960317743
2023-05-01,Headline PCE,12m,4.003462454014284
2023-06-01,Headline PCE,12m,3.284521339529123
2023-07-01,Headline PCE,12m,3.40904219289897
2023-08-01,Headline PCE,12m,3.4320599199699098
2023-09-01,Headline PCE,12m,3.4488928270185903
2023-10-01,Headline PCE,12m,3.0232617305099296
2023-11-01,Headline PCE,12m,2.7650899986466193
2023-12-01,Headline PCE,12m,2.7672658467360334
2024-01-01,Headline PCE,12m,2.6987514493606035
2024-02-01,Headline PCE,12m,2.705057426970159
2024-03-01,Headline PCE,12m,2.9279392327126175
2024-04-01,Headline PCE,12m,2.826154012888593
2024-05-01,Headline PCE,12m,2.6616729088639213
2024-06-01,Headline PCE,12m,2.548373440470164
2024-07-01,Headline PCE,12m,2.594376777467322
2024-08-01,Headline PCE,12m,2.412994957427461
2024-09-01,Headline PCE,12m,2.260766436883843
2024-10-01,Headline PCE,12m,2.4776925356425616
2024-11-01,Headline PCE,12m,2.5878034125423
2024-12-01,Headline PCE,12m,2.7280946901200087
2025-01-01,Headline PCE,12m,2.6073795303935166
2025-02-01,Headline PCE,12m,2.7104846734857135
2025-03-01,Headline PCE,12m,2.3594336708984365
2025-04-01,Headline PCE,12m,2.2774259978433964
2025-05-01,Headline PCE,12m,2.4580860654408676
2025-06-01,Headline PCE,12m,2.5935129797068024
2025-07-01,Headline PCE,12m,2.605547294239341
2025-08-01,Headline PCE,12m,2.7476208541517
2025-09-01,Headline PCE,12m,2.7874424148706556
2025-10-01,Headline PCE,12m,2.7125805259691216
2025-11-01,Headline PCE,12m,2.8201898312699925
2025-12-01,Headline PCE,12m,2.878083518031027
2026-01-01,Headline PCE,12m,2.8752083050942012
2026-02-01,Headline PCE,12m,2.873230041057484
2026-03-01,Headline PCE,12m,3.5429288317545327
2026-04-01,Headline PCE,12m,3.8018232263178797
2026-05-01,Headline PCE,12m,4.111410033233098
2026-06-01,Headline PCE,12m,3.71697056247684
2026-07-01,Headline PCE,12m,3.7011657214870874
1959-02-01,Core PCE,1m,0.932937917817589
1959-03-01,Core PCE,1m,1.401300858719745
1959-04-01,Core PCE,1m,3.0552958496083082
1959-05-01,Core PCE,1m,1.4742228139448255
1959-06-01,Core PCE,1m,3.5989949930683496
1959-07-01,Core PCE,1m,2.8770373340488264
1959-08-01,Core PCE,1m,1.9311263956890867
1959-09-01,Core PCE,1m,3.1797787831681745
1959-10-01,Core PCE,1m,2.078248424552931
1959-11-01,Core PCE,1m,2.2298922659474307
1959-12-01,Core PCE,1m,1.838794628992746
1960-01-01,Core PCE,1m,0.3038741667276579
1960-02-01,Core PCE,1m,2.29919160591594
1960-03-01,Core PCE,1m,0.07572649752780602
1960-04-01,Core PCE,1m,2.2173893336285166
1960-05-01,Core PCE,1m,1.9822730402335953
1960-06-01,Core PCE,1m,0.6810201903990176
1960-07-01,Core PCE,1m,2.131494639542919
1960-08-01,Core PCE,1m,1.7447489147094153
1960-09-01,Core PCE,1m,0.9813403127679088
1960-10-01,Core PCE,1m,0.6778996997468312
1960-11-01,Core PCE,1m,3.275176500772692
1960-12-01,Core PCE,1m,-0.3735869404519421
1961-01-01,Core PCE,1m,0.299887319319847
1961-02-01,Core PCE,1m,1.2042003871191032
1961-03-01,Core PCE,1m,0.3745197121480137
1961-04-01,Core PCE,1m,1.657005088283392
1961-05-01,Core PCE,1m,1.5789645128510887
1961-06-01,Core PCE,1m,1.8040109792164971
1961-07-01,Core PCE,1m,1.8769988079375022
1961-08-01,Core PCE,1m,1.270892380599653
1961-09-01,Core PCE,1m,2.4019885059308965
1961-10-01,Core PCE,1m,0.37113742451022613
1961-11-01,Core PCE,1m,0.22246244568284723
1961-12-01,Core PCE,1m,1.041851154898521
1962-01-01,Core PCE,1m,1.4151149680301733
1962-02-01,Core PCE,1m,2.0140442731156227
1962-03-01,Core PCE,1m,2.8404035362363134
1962-04-01,Core PCE,1m,0.22108260174200645
1962-05-01,Core PCE,1m,1.706137962599441
1962-06-01,Core PCE,1m,2.2274944652016737
1962-07-01,Core PCE,1m,1.0319953739463594
1962-08-01,Core PCE,1m,0.14670820788773575
1962-09-01,Core PCE,1m,2.3708467930210197
1962-10-01,Core PCE,1m,-0.0731283675234562
1962-11-01,Core PCE,1m,0.8814291377312822
1962-12-01,Core PCE,1m,0.36613231768507504
1963-01-01,Core PCE,1m,2.289203048947641
1963-02-01,Core PCE,1m,1.3947716930544862
1963-03-01,Core PCE,1m,0.7310354628647042
1963-04-01,Core PCE,1m,1.4660706299997939
1963-05-01,Core PCE,1m,2.203769137565126
1963-06-01,Core PCE,1m,2.051712345646828
1963-07-01,Core PCE,1m,1.0925206013604472
1963-08-01,Core PCE,1m,1.091526848087776
1963-09-01,Core PCE,1m,2.1919615219306854
1963-10-01,Core PCE,1m,2.7047639411680757
1963-11-01,Core PCE,1m,1.0861261261788657
1963-12-01,Core PCE,1m,1.7414006218541944
1964-01-01,Core PCE,1m,1.665874234226039
1964-02-01,Core PCE,1m,2.3214017964240163
1964-03-01,Core PCE,1m,1.1523792212978279
1964-04-01,Core PCE,1m,1.0789646346263115
1964-05-01,Core PCE,1m,1.0057989617399787
1964-06-01,Core PCE,1m,0.8608268814434883
1964-07-01,Core PCE,1m,1.2206282718703276
1964-08-01,Core PCE,1m,1.5806165998770272
1964-09-01,Core PCE,1m,0.4998055917830202
1964-10-01,Core PCE,1m,0.49959750752093246
1964-11-01,Core PCE,1m,1.721725325277812
1964-12-01,Core PCE,1m,1.7192586420588851
1965-01-01,Core PCE,1m,1.6447297260644644
1965-02-01,Core PCE,1m,1.426848900536748
1965-03-01,Core PCE,1m,0.7102663557039923
1965-04-01,Core PCE,1m,1.42430860120637
1965-05-01,Core PCE,1m,2.2129455893050265
1965-06-01,Core PCE,1m,-0.28180572072007415
1965-07-01,Core PCE,1m,1.206122676134025
1965-08-01,Core PCE,1m,2.279105407341553
1965-09-01,Core PCE,1m,1.4162400822841814
1965-10-01,Core PCE,1m,-0.4208305234455034
1965-11-01,Core PCE,1m,2.272900244376097
1965-12-01,Core PCE,1m,3.7103365809846967
1966-01-01,Core PCE,1m,0.3503339220840562
1966-02-01,Core PCE,1m,2.9771005049772814
1966-03-01,Core PCE,1m,1.545637123282484
1966-04-01,Core PCE,1m,4.406367840352643
1966-05-01,Core PCE,1m,3.240681000281387
1966-06-01,Core PCE,1m,3.9471011477943074
1966-07-01,Core PCE,1m,3.577215238587028
1966-08-01,Core PCE,1m,2.2244493584947067
1966-09-01,Core PCE,1m,3.7729288498740576
1966-10-01,Core PCE,1m,3.973808709843607
1966-11-01,Core PCE,1m,3.0449281587797694
1966-12-01,Core PCE,1m,3.7391874048037232
1967-01-01,Core PCE,1m,1.0914565257883035
1967-02-01,Core PCE,1m,2.1918197313764987
1967-03-01,Core PCE,1m,1.8431093359834394
1967-04-01,Core PCE,1m,3.3626691279574406
1967-05-01,Core PCE,1m,2.66067567773125
1967-06-01,Core PCE,1m,3.068905317235804
1967-07-01,Core PCE,1m,4.169995752288358
1967-08-01,Core PCE,1m,3.7399053690188477
