date,measure,value
2022-08-01,Dallas trimmed mean,4.69511241267675
2022-09-01,Headline PCE,6.667939000672504
2022-09-01,Core PCE,5.606479327988609
2022-09-01,Cleveland median,5.854653471044813
2022-09-01,Dallas trimmed mean,4.934967298882697
2022-10-01,Headline PCE,6.461602354598142
2022-10-01,Core PCE,5.459759683450088
2022-10-01,Cleveland median,5.8510158650937285
2022-10-01,Dallas trimmed mean,4.904741775449281
2022-11-01,Headline PCE,6.030493273542618
2022-11-01,Core PCE,5.208088832716442
2022-11-01,Cleveland median,5.931193579869401
2022-11-01,Dallas trimmed mean,4.934375462842297
2022-12-01,Headline PCE,5.520050627946986
2022-12-01,Core PCE,4.966881473370549
2022-12-01,Cleveland median,5.8998155377752965
2022-12-01,Dallas trimmed mean,4.88715543299503
2023-01-01,Headline PCE,5.5077345862328855
2023-01-01,Core PCE,4.937665213974427
2023-01-01,Cleveland median,5.8595687658069835
2023-01-01,Dallas trimmed mean,4.828525698358547
2023-02-01,Headline PCE,5.197803844154009
2023-02-01,Core PCE,4.855603371625719
2023-02-01,Cleveland median,5.825332660303161
2023-02-01,Dallas trimmed mean,4.714067317613342
2023-03-01,Headline PCE,4.4282731569245755
2023-03-01,Core PCE,4.783286394955439
2023-03-01,Cleveland median,5.71400318620114
2023-03-01,Dallas trimmed mean,4.711101773752446
2023-04-01,Headline PCE,4.476012960317746
2023-04-01,Core PCE,4.7896422992401
2023-04-01,Cleveland median,5.7502108479672245
2023-04-01,Dallas trimmed mean,4.752595797105229
2023-05-01,Headline PCE,4.003462454014283
2023-05-01,Core PCE,4.731625374880167
2023-05-01,Cleveland median,5.635336282961461
2023-05-01,Dallas trimmed mean,4.826109941843512
2023-06-01,Headline PCE,3.284521339529121
2023-06-01,Core PCE,4.383786808421348
2023-06-01,Cleveland median,5.360638320485478
2023-06-01,Dallas trimmed mean,4.638130562257999
2023-07-01,Headline PCE,3.4090421928989656
2023-07-01,Core PCE,4.299124123250863
2023-07-01,Cleveland median,4.856904204379205
2023-07-01,Dallas trimmed mean,4.200540557547001
2023-08-01,Headline PCE,3.432059919969916
2023-08-01,Core PCE,3.828203615670219
2023-08-01,Cleveland median,4.695286878736212
2023-08-01,Dallas trimmed mean,4.095303417146766
2023-09-01,Headline PCE,3.4488928270185966
2023-09-01,Core PCE,3.6877742080353926
2023-09-01,Cleveland median,4.369973082220156
2023-09-01,Dallas trimmed mean,3.813590459911495
2023-10-01,Headline PCE,3.0232617305099296
2023-10-01,Core PCE,3.4740628549791808
2023-10-01,Cleveland median,4.297663376033142
2023-10-01,Dallas trimmed mean,3.736762038827763
2023-11-01,Headline PCE,2.7650899986466158
2023-11-01,Core PCE,3.2907438711504255
2023-11-01,Cleveland median,4.0182396744288695
2023-11-01,Dallas trimmed mean,3.5462081912009324
2023-12-01,Headline PCE,2.767265846736038
2023-12-01,Core PCE,3.1123879882345022
2023-12-01,Cleveland median,3.8859205723120738
2023-12-01,Dallas trimmed mean,3.432099249280256
2024-01-01,Headline PCE,2.6987514493606
2024-01-01,Core PCE,3.159014510020853
2024-01-01,Cleveland median,3.6894760855976187
2024-01-01,Dallas trimmed mean,3.291800324746916
2024-02-01,Headline PCE,2.705057426970157
2024-02-01,Core PCE,3.059467984974006
2024-02-01,Cleveland median,3.6496388597060445
2024-02-01,Dallas trimmed mean,3.3040633760789575
2024-03-01,Headline PCE,2.9279392327126175
2024-03-01,Core PCE,3.1221738579216662
2024-03-01,Cleveland median,3.637312067851582
2024-03-01,Dallas trimmed mean,3.1832071466317586
2024-04-01,Headline PCE,2.826154012888594
2024-04-01,Core PCE,3.006720905553607
2024-04-01,Cleveland median,3.6285194574526543
2024-04-01,Dallas trimmed mean,3.161800189785069
2024-05-01,Headline PCE,2.6616729088639204
2024-05-01,Core PCE,2.771176406372035
2024-05-01,Cleveland median,3.4946949456719807
2024-05-01,Dallas trimmed mean,3.030910284346703
2024-06-01,Headline PCE,2.548373440470158
2024-06-01,Core PCE,2.7531619063573203
2024-06-01,Cleveland median,3.4616107482047482
2024-06-01,Dallas trimmed mean,2.906160857154603
2024-07-01,Headline PCE,2.5943767774673177
2024-07-01,Core PCE,2.806216333768276
2024-07-01,Cleveland median,3.4219481988776437
2024-07-01,Dallas trimmed mean,2.9194705374205654
2024-08-01,Headline PCE,2.4129949574274576
2024-08-01,Core PCE,2.8732799171185377
2024-08-01,Cleveland median,3.307619253887495
2024-08-01,Dallas trimmed mean,2.8420049568469636
2024-09-01,Headline PCE,2.2607664368838414
2024-09-01,Core PCE,2.838627996468375
2024-09-01,Cleveland median,3.2747648195694126
2024-09-01,Dallas trimmed mean,2.7806988748028516
2024-10-01,Headline PCE,2.4776925356425608
2024-10-01,Core PCE,2.9865021082658956
2024-10-01,Cleveland median,3.269009802678923
2024-10-01,Dallas trimmed mean,2.7773734710104065
2024-11-01,Headline PCE,2.5878034125423
2024-11-01,Core PCE,2.9807101201256216
2024-11-01,Cleveland median,3.290856873093432
2024-11-01,Dallas trimmed mean,2.825881002938786
2024-12-01,Headline PCE,2.7280946901200025
2024-12-01,Core PCE,2.988589624519051
2024-12-01,Cleveland median,3.2693202199230598
2024-12-01,Dallas trimmed mean,2.8293819033853964
2025-01-01,Headline PCE,2.6073795303935157
2025-01-01,Core PCE,2.7801380994415155
2025-01-01,Cleveland median,3.413295964714507
2025-01-01,Dallas trimmed mean,2.8911247461067546
2025-02-01,Headline PCE,2.710484673485709
2025-02-01,Core PCE,2.968643293811752
2025-02-01,Cleveland median,3.1545488739673573
2025-02-01,Dallas trimmed mean,2.6617330122197416
2025-03-01,Headline PCE,2.35943367089844
2025-03-01,Core PCE,2.670294814316975
2025-03-01,Cleveland median,3.10016005988399
2025-03-01,Dallas trimmed mean,2.642610755580165
2025-04-01,Headline PCE,2.2774259978433946
2025-04-01,Core PCE,2.6147959183673493
2025-04-01,Cleveland median,3.1033961197068862
2025-04-01,Dallas trimmed mean,2.593316247316409
2025-05-01,Headline PCE,2.4580860654408667
2025-05-01,Core PCE,2.7838833824959295
2025-05-01,Cleveland median,3.1786316561817927
2025-05-01,Dallas trimmed mean,2.6175211772485625
2025-06-01,Headline PCE,2.5935129797068015
2025-06-01,Core PCE,2.8073722050587975
2025-06-01,Cleveland median,3.102778869533978
2025-06-01,Dallas trimmed mean,2.5932863231250565
2025-07-01,Headline PCE,2.6055472942393436
2025-07-01,Core PCE,2.863047245567941
2025-07-01,Cleveland median,3.2185769368231547
2025-07-01,Dallas trimmed mean,2.706502713421699
2025-08-01,Headline PCE,2.7476208541517053
2025-08-01,Core PCE,2.9124163472159097
2025-08-01,Cleveland median,3.263386248771255
2025-08-01,Dallas trimmed mean,2.7058953854151895
2025-09-01,Headline PCE,2.787442414870654
2025-09-01,Core PCE,2.825069249833973
2025-09-01,Cleveland median,3.3361649478666635
2025-09-01,Dallas trimmed mean,2.808890444377127
2025-10-01,Headline PCE,2.7125805259691163
2025-10-01,Core PCE,2.7545384068738343
2025-10-01,Cleveland median,3.166194361066914
2025-10-01,Dallas trimmed mean,2.7152786357892893
2025-11-01,Headline PCE,2.8201898312699996
2025-11-01,Core PCE,2.829092786499075
2025-11-01,Cleveland median,3.046431282674277
2025-11-01,Dallas trimmed mean,2.5768032263413687
2025-12-01,Headline PCE,2.8780835180310333
2025-12-01,Core PCE,2.971110180682146
2025-12-01,Cleveland median,2.9713591086511144
2025-12-01,Dallas trimmed mean,2.547947530822242
2026-01-01,Headline PCE,2.8752083050942048
2026-01-01,Core PCE,3.104657789335974
2026-01-01,Cleveland median,2.9450426087873893
2026-01-01,Dallas trimmed mean,2.500138503658306
2026-02-01,Headline PCE,2.8732300410574823
2026-02-01,Core PCE,3.0492628550881022
2026-02-01,Cleveland median,2.905249738366635
2026-02-01,Dallas trimmed mean,2.4742892520725803
2026-03-01,Headline PCE,3.542928831754537
2026-03-01,Core PCE,3.253849776876592
2026-03-01,Cleveland median,2.847112131913576
2026-03-01,Dallas trimmed mean,2.3847320210064424
2026-04-01,Headline PCE,3.801823226317879
2026-04-01,Core PCE,3.3298274131089727
2026-04-01,Cleveland median,2.8167157151918616
2026-04-01,Dallas trimmed mean,2.4057571889070744
2026-05-01,Headline PCE,4.111410033233099
2026-05-01,Core PCE,3.463709356864598
2026-05-01,Cleveland median,2.7046012462670603
2026-05-01,Dallas trimmed mean,2.3651695492213207
2026-06-01,Headline PCE,3.7169705624768454
2026-06-01,Core PCE,3.343614465473621
2026-06-01,Cleveland median,2.7839945536810546
2026-06-01,Dallas trimmed mean,2.4380488910968694
2026-07-01,Headline PCE,3.7011657214870866
2026-07-01,Core PCE,3.3441430040338247
2026-07-01,Cleveland median,2.689975027469302
2026-07-01,Dallas trimmed mean,2.2648732184260325
